"scan_layer","scan_ts","trigger","ticker_raw","ticker_normalized","scan_price","close_price","return_pct","band","selection_basis","pm_approved","pm_action","pm_score","pm_allocation_usd","pm_approval_scan_ts","overlay_band"
"LOTTERY_RAW","2026-09-09T12:01:05.194142+00:00","scheduler","SSPCH","SPCH","10.44","9.789999961853027","-6.226054","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"STRATEGY","2026-09-09T04:00:33.374529+00:00","scheduler","FCEL","FCEL","17.71","16.56999969482422","-6.437043","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","GGRAB","GRAB","3.25","3.0399999618530273","-6.46154","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","RRXRX","RXRX","3.44","3.2149999141693115","-6.5407","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"STRATEGY","2026-09-09T04:00:33.374529+00:00","scheduler","QQBTX","QBTX","6.66","6.21999979019165","-6.60661","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T12:01:05.194142+00:00","scheduler","FFEED","FEED","3.91","3.640000104904175","-6.905368","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"STRATEGY","2026-09-09T04:00:33.374529+00:00","scheduler","SMU","SMU","8.67","8.069999694824219","-6.920419","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"STRATEGY","2026-09-09T13:03:16.719791+00:00","launch_control_full_terminal","AAPLX","APLX","9.5","8.84000015258789","-6.947367","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T12:01:05.194142+00:00","scheduler","BBWOW","BWOW","15.33","14.2568998336792","-7.000001","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T12:01:05.194142+00:00","scheduler","CCAN","CAN","0.34","0.31619998812675476","-7.000003","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","PROK","PROK","1.99","1.850000023841858","-7.035175","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T12:01:05.194142+00:00","scheduler","BBFRG","BFRG","0.53","0.492000013589859","-7.169809","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"PHARMA_SHOCK","2026-09-09T04:00:33.374529+00:00","scheduler","VOR","VOR","25.04","23.235000610351562","-7.208464","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","MMRLN","MRLN","3.39","3.140000104904175","-7.374628","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","VVIDA","VIDA","2.44","2.259999990463257","-7.37705","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","YYDES","YDES","4.25","3.924999952316284","-7.64706","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T12:01:05.194142+00:00","scheduler","CCONL","CONL","5.74","5.300000190734863","-7.665502","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","LLCID","LCID","4.63","4.269999980926514","-7.775378","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"STRATEGY","2026-09-09T14:00:37.962015+00:00","scheduler","AXTX","AXTX","8.01","7.380000114440918","-7.865167","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T12:01:05.194142+00:00","scheduler","WWETH","WETH","1.27","1.1699999570846558","-7.874019","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","LLENZ","LENZ","5.33","4.909999847412109","-7.879928","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"STRATEGY","2026-09-09T04:00:33.374529+00:00","scheduler","RGTX","RGTX","9.94","9.149999618530273","-7.94769","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T16:00:43.108772+00:00","scheduler","CCYPH","CYPH","2.67","2.450000047683716","-8.239699","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"STRATEGY","2026-09-09T04:00:33.374529+00:00","scheduler","DFDV","DFDV","5.94","5.440000057220459","-8.417507","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T12:01:05.194142+00:00","scheduler","OOKUR","OKUR","3.7","3.380000114440918","-8.648646","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","MOBX","MOBX","1.27","1.159999966621399","-8.66142","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","CCIFR","CIFR","18.51","16.899999618530273","-8.698003","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T13:03:16.719791+00:00","launch_control_full_terminal","CCIIT","CIIT","3.08","2.809999942779541","-8.766236","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","OORBS","ORBS","1.14","1.0399999618530273","-8.771933","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","VELO","VELO","11.96","10.90999984741211","-8.779265","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","PPLCE","PLCE","2.79","2.5399999618530273","-8.960575","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"STRATEGY","2026-09-09T12:01:05.194142+00:00","scheduler","CRCG","CRCG","17.59","16.010000228881836","-8.982375","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T16:00:43.108772+00:00","scheduler","HPAI","HPAI","0.3289","0.29919999837875366","-9.030101","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","GCDT","GCDT","0.7039","0.6383000016212463","-9.319505","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T12:01:05.194142+00:00","scheduler","CCGNT","CGNT","8.99","8.149999618530273","-9.343719","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","GGMEX","GMEX","0.63","0.5710999965667725","-9.349207","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","TDOT","TDOT","14.9","13.484600067138672","-9.499328","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T12:01:05.194142+00:00","scheduler","IIMNN","IMNN","1.67","1.5099999904632568","-9.580839","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T12:01:05.194142+00:00","scheduler","ZZSTK","ZSTK","4.7","4.235000133514404","-9.893614","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T14:00:37.962015+00:00","scheduler","LLASE","LASE","0.89","0.8011999726295471","-9.977531","-10% to 0%","first_scan_observation","NO","","","","","-10% to 0%"
"LOTTERY_RAW","2026-09-09T12:01:05.194142+00:00","scheduler","MSTX","MSTX","16.0757","14.460000038146973","-10.050573","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"STRATEGY","2026-09-09T04:00:33.374529+00:00","scheduler","CHPT","CHPT","9.96","8.949999809265137","-10.140564","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"LOTTERY_RAW","2026-09-09T12:01:05.194142+00:00","scheduler","FAMI","FAMI","0.1452","0.12999999523162842","-10.468323","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"LOTTERY_RAW","2026-09-09T14:00:37.962015+00:00","scheduler","XXHLD","XHLD","11.75","10.510000228881836","-10.55319","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","SST","SST","4.94","4.409999847412109","-10.728748","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"STRATEGY","2026-09-09T04:00:33.374529+00:00","scheduler","CHWY","CHWY","23.27","20.75","-10.829394","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"LOTTERY_RAW","2026-09-09T12:01:05.194142+00:00","scheduler","NNXAT","NXAT","1.47","1.309999942779541","-10.884358","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"LOTTERY_RAW","2026-09-09T12:01:05.194142+00:00","scheduler","MODD","MODD","3.16","2.809999942779541","-11.075951","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"STRATEGY","2026-09-09T04:00:33.374529+00:00","scheduler","NNAMS","NAMS","25.63","22.790000915527344","-11.080761","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"LOTTERY_RAW","2026-09-09T12:01:05.194142+00:00","scheduler","MIMI","MIMI","1.0585","0.9401999711990356","-11.176195","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"STRATEGY","2026-09-09T04:00:33.374529+00:00","scheduler","IIONL","IONL","13.35","11.789999961853027","-11.685394","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"LOTTERY_RAW","2026-09-09T12:01:05.194142+00:00","scheduler","SSHEN","SHEN","13.5","11.920000076293945","-11.703703","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"STRATEGY","2026-09-09T04:00:33.374529+00:00","scheduler","IIONX","IONX","24.28","21.43000030517578","-11.738055","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"LOTTERY_RAW","2026-09-09T13:03:16.719791+00:00","launch_control_full_terminal","XXPL","XPL","0.7","0.6129999756813049","-12.428575","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"STRATEGY","2026-09-09T12:01:05.194142+00:00","scheduler","RKLX","RKLX","16.61","14.489999771118164","-12.763397","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"LOTTERY_RAW","2026-09-09T12:01:05.194142+00:00","scheduler","LLESL","LESL","0.58","0.5023000240325928","-13.396548","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"LOTTERY_RAW","2026-09-09T12:01:05.194142+00:00","scheduler","SSKDD","SKDD","7.42","6.416999816894531","-13.517523","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"LOTTERY_RAW","2026-09-09T16:00:43.108772+00:00","scheduler","FTFT","FTFT","2.4209","2.0899999141693115","-13.668474","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"STRATEGY","2026-09-09T04:00:33.374529+00:00","scheduler","CASY","CASY","733.49","629.030029296875","-14.241499","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"LOTTERY_RAW","2026-09-09T13:03:16.719791+00:00","launch_control_full_terminal","MMLSS","MLSS","0.49","0.4180000126361847","-14.693875","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"LOTTERY_RAW","2026-09-09T12:01:05.194142+00:00","scheduler","IIMMX","IMMX","14.5","12.3100004196167","-15.103445","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","BNC","BNC","5.24","4.429999828338623","-15.458019","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"STRATEGY","2026-09-09T13:03:16.719791+00:00","launch_control_full_terminal","CCIFG","CIFG","5.17","4.320000171661377","-16.441002","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"LOTTERY_RAW","2026-09-09T13:03:16.719791+00:00","launch_control_full_terminal","FFBYD","FBYD","8.83","7.360000133514404","-16.64779","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"LOTTERY_RAW","2026-09-09T13:03:16.719791+00:00","launch_control_full_terminal","CCRGO","CRGO","1.43","1.190000057220459","-16.783213","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"STRATEGY","2026-09-09T04:00:33.374529+00:00","scheduler","GIII","GIII","33.72","27.540000915527344","-18.327399","-20% to -10%","first_scan_observation","NO","","","","","-20% to -10%"
"STRATEGY","2026-09-09T04:00:33.374529+00:00","scheduler","BRZE","BRZE","30.31","23.725000381469727","-21.725502","Below -20%","first_scan_observation","NO","","","","","Below -20%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","NUR","NUR","2.09","1.5499999523162842","-25.837323","Below -20%","first_scan_observation","NO","","","","","Below -20%"
"LOTTERY_RAW","2026-09-09T12:01:05.194142+00:00","scheduler","FGL","FGL","9.17","6.789999961853027","-25.954199","Below -20%","first_scan_observation","NO","","","","","Below -20%"
"STRATEGY","2026-09-09T04:00:33.374529+00:00","scheduler","FLWS","FLWS","4.79","3.490000009536743","-27.139875","Below -20%","first_scan_observation","NO","","","","","Below -20%"
"CORE","2026-09-09T04:00:33.374529+00:00","scheduler","RH","RH","196.32","139.3699951171875","-29.008764","Below -20%","first_scan_observation","NO","","","","","Below -20%"
"STRATEGY","2026-09-09T04:00:33.374529+00:00","scheduler","TTAN","TTAN","81.58","57.119998931884766","-29.98284","Below -20%","first_scan_observation","NO","","","","","Below -20%"
"LOTTERY_RAW","2026-09-09T13:03:16.719791+00:00","launch_control_full_terminal","RML","RML","16.92","11.600000381469727","-31.442078","Below -20%","first_scan_observation","NO","","","","","Below -20%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","SNXX","SNXX","26.5","17.850000381469727","-32.641508","Below -20%","first_scan_observation","NO","","","","","Below -20%"
"LOTTERY_RAW","2026-09-09T13:03:16.719791+00:00","launch_control_full_terminal","TNON","TNON","3.7499","2.440000057220459","-34.931597","Below -20%","first_scan_observation","NO","","","","","Below -20%"
"LOTTERY_RAW","2026-09-09T13:03:16.719791+00:00","launch_control_full_terminal","AGRZ","AGRZ","0.4011","0.2506999969482422","-37.496884","Below -20%","first_scan_observation","NO","","","","","Below -20%"
"LOTTERY_RAW","2026-09-09T16:00:43.108772+00:00","scheduler","FFIAX","FFIAX","17.24","10.119999885559082","-41.299305","Below -20%","first_scan_observation","NO","","","","","Below -20%"
"LOTTERY_RAW","2026-09-09T12:01:05.194142+00:00","scheduler","MMSTX","MMSTX","16.06","8.619999885559082","-46.326277","Below -20%","first_scan_observation","NO","","","","","Below -20%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","BNR","BNR","26.0","11.989999771118164","-53.884616","Below -20%","first_scan_observation","NO","","","","","Below -20%"
"LOTTERY_RAW","2026-09-09T14:00:37.962015+00:00","scheduler","MGN","MGN","0.6694","0.2757999897003174","-58.798926","Below -20%","first_scan_observation","NO","","","","","Below -20%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","FF","FF","14.0","5.369999885559082","-61.642858","Below -20%","first_scan_observation","NO","","","","","Below -20%"
"LOTTERY_RAW","2026-09-09T13:03:16.719791+00:00","launch_control_full_terminal","AAUXX","AAUXX","7.21","1.0","-86.130374","Below -20%","first_scan_observation","NO","","","","","Below -20%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","SSNXX","SSNXX","17.37","1.0","-94.242948","Below -20%","first_scan_observation","NO","","","","","Below -20%"
"LOTTERY_RAW","2026-09-09T04:00:33.374529+00:00","scheduler","WWDH","WWDH","1.07","9.999999747378752e-05","-99.990654","Below -20%","first_scan_observation","NO","","","","","Below -20%"
