scan_layer,scan_ts,trigger,ticker_raw,ticker_normalized,scan_price,close_price,return_pct,band
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,SSIG,SIG,92.06,102.4800033569336,11.318709,10% to <20%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,SSL,SSL,14.06,14.579999923706055,3.698435,0% to <10%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,SSSL,SSL,14.06,14.579999923706055,3.698435,0% to <10%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,SSUNB,SUNB,71.43,73.41999816894531,2.785942,0% to <10%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,SUNB,SUNB,69.32,73.41999816894531,5.914596,0% to <10%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,SUNB,SUNB,71.55,73.41999816894531,2.613554,0% to <10%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,TH,TH,18.6969,19.200000762939453,2.690824,0% to <10%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,TTAN,TTAN,81.58,57.119998931884766,-29.98284,Below -20%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,TTH,TH,18.7,19.200000762939453,2.673801,0% to <10%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,UGL,UGL,51.72,51.540000915527344,-0.348026,-10% to 0%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,UPXI,UPXI,1.05,1.034999966621399,-1.428575,-10% to 0%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,UUGL,UGL,51.72,51.540000915527344,-0.348026,-10% to 0%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,VFS,VFS,3.1,3.059999942779541,-1.290324,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,CAPR,CAPR,9.01,8.640000343322754,-4.106544,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,OOLB,OLB,0.44,0.33500000834465027,-23.863634,Below -20%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,YYMAT,YMAT,1.99,2.2699999809265137,14.070351,10% to <20%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SSUNE,SUNE,3.04,4.510000228881836,48.355271,30% and higher
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,MMIMI,MIMI,1.05,0.9401999711990356,-10.457146,-20% to -10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,FFAMI,FAMI,0.14,0.12999999523162842,-7.142861,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,FFGL,FGL,9.17,6.789999961853027,-25.954199,Below -20%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,OODD,ODD,16.49,16.479999542236328,-0.060646,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,FRGT,FRGT,1.09,0.9700000286102295,-11.009172,-20% to -10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,AACCL,ACCL,2.96,3.0999999046325684,4.729727,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,OLB,OLB,0.441,0.33500000834465027,-24.036279,Below -20%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,YMAT,YMAT,1.9901,2.2699999809265137,14.064619,10% to <20%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SUNE,SUNE,3.048,4.510000228881836,47.965887,30% and higher
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,PDSB,PDSB,0.29,0.2930000126361847,1.034487,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,FGL,FGL,9.17,6.789999961853027,-25.954199,Below -20%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,BAOS,BAOS,0.32,0.33559998869895935,4.874996,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,ZCMD,ZCMD,0.85,0.8809000253677368,3.635297,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,MRLN,MRLN,3.37,3.140000104904175,-6.824923,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,FGI,FGI,7.55,7.730000019073486,2.384106,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,BXBL,BXBL,4.4,4.360000133514404,-0.909088,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,KPTI,KPTI,1.72,1.690000057220459,-1.744183,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,FRMM,FRMM,4.93,4.619999885559082,-6.288035,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,AKAN,AKAN,3.27,3.25,-0.611621,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,PLCE,PLCE,2.8,2.5399999618530273,-9.285716,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,HQ,HQ,16.14,16.06999969482422,-0.433707,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,HWH,HWH,1.8,1.8600000143051147,3.333334,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,DFSC,DFSC,1.57,1.5099999904632568,-3.821657,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,ONDS,ONDS,7.53,7.289999961853027,-3.187252,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,HPK,HPK,8.31,8.210000038146973,-1.203369,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,LENZ,LENZ,5.33,4.909999847412109,-7.879928,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,BETR,BETR,13.74,13.460000038146973,-2.037845,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SOUN,SOUN,6.56,6.480000019073486,-1.219512,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,BTDR,BTDR,12.66,12.329999923706055,-2.606636,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,GRPN,GRPN,18.98,18.299999237060547,-3.582723,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,PROK,PROK,1.99,1.850000023841858,-7.035175,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SVRA,SVRA,5.53,5.414999961853027,-2.079567,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,VELO,VELO,12.1,10.90999984741211,-9.834712,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,RXRX,RXRX,3.42,3.2149999141693115,-5.994155,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SHOE,SHOE,13.39,12.930000305175781,-3.435397,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,PRME,PRME,3.49,3.4700000286102295,-0.573065,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,LCID,LCID,4.65,4.269999980926514,-8.172043,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,BRNX,BRNX,2.32,2.630000114440918,13.362074,10% to <20%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,JACK,JACK,15.09,14.779999732971191,-2.054342,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,VIVO,VIVO,4.11,4.150000095367432,0.973238,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,OFAL,OFAL,0.72,0.6873999834060669,-4.52778,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,XRX,XRX,3.17,3.140000104904175,-0.946369,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SPRY,SPRY,5.4,5.230000019073486,-3.148148,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,IEP,IEP,6.93,6.829999923706055,-1.443003,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SERV,SERV,4.9,4.65500020980835,-4.999996,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,BOXL,BOXL,5.87,5.769999980926514,-1.703578,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,WKHS,WKHS,3.06,3.0799999237060547,0.653592,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,AI,AI,10.52,10.380000114440918,-1.330797,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,NTLA,NTLA,12.8,12.210000038146973,-4.609375,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,MMETG,METG,16.34,16.84000015258789,3.059976,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,MMODD,MODD,3.12,2.809999942779541,-9.935899,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,OOCC,OCC,15.31,13.699999809265137,-10.516004,-20% to -10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,IINNV,INNV,11.7,11.029999732971191,-5.726498,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,WWETH,WETH,1.27,1.1699999570846558,-7.874019,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,IIRD,IRD,4.81,5.730000019073486,19.12682,10% to <20%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SSHEN,SHEN,13.5,11.920000076293945,-11.703703,-20% to -10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,VVVOS,VVOS,0.16,0.17020000517368317,6.375003,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,CCAN,CAN,0.34,0.31619998812675476,-7.000003,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SSDA,SDA,0.43,0.6000000238418579,39.534889,30% and higher
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SSCNX,SSCNX,0.33,17.40999984741211,5175.75753,30% and higher
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,GGCDT,GCDT,0.65,0.6383000016212463,-1.8,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,AAIM,AIM,0.23,0.23319999873638153,1.391304,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,LLABT,LABT,2.01,2.319999933242798,15.422882,10% to <20%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,PPDSB,PDSB,0.29,0.2930000126361847,1.034487,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,DDPU,DPU,2.04,2.049999952316284,0.490194,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,ZZJYL,ZJYL,2.14,2.25,5.140187,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SSER,SER,2.7,2.569999933242798,-4.814817,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,FFRGT,FRGT,1.09,0.9700000286102295,-11.009172,-20% to -10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,BBFRG,BFRG,0.53,0.492000013589859,-7.169809,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,IIMMX,IMMX,14.5,12.3100004196167,-15.103445,-20% to -10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,ZZSTK,ZSTK,4.7,4.235000133514404,-9.893614,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,CCGNT,CGNT,8.99,8.149999618530273,-9.343719,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,OOKUR,OKUR,3.7,3.380000114440918,-8.648646,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,IIMNN,IMNN,1.67,1.5099999904632568,-9.580839,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,CCAL,CAL,12.91,12.149999618530273,-5.886912,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,LLESL,LESL,0.58,0.5023000240325928,-13.396548,-20% to -10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,NNOK,NOK,10.89,10.760000228881836,-1.193754,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SSNXX,SSNXX,17.16,1.0,-94.172494,Below -20%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,GGPRO,GPRO,1.49,1.4149999618530273,-5.03356,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,DDVLT,DVLT,0.22,0.20600000023841858,-6.363636,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SSNDQ,SNDQ,11.85,11.399999618530273,-3.797472,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,VVOS,VVOS,0.1631,0.17020000517368317,4.353161,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,CAN,CAN,0.3351,0.31619998812675476,-5.640111,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,MIMI,MIMI,1.0585,0.9401999711990356,-11.176195,-20% to -10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SDA,SDA,0.4268,0.6000000238418579,40.581074,30% and higher
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SCNX,SCNX,0.3286,0.3671000003814697,11.716373,10% to <20%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,FAMI,FAMI,0.1452,0.12999999523162842,-10.468323,-20% to -10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,GCDT,GCDT,0.6546,0.6383000016212463,-2.49007,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,AIM,AIM,0.2305,0.23319999873638153,1.171366,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,LABT,LABT,2.01,2.319999933242798,15.422882,10% to <20%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,BBNC,BNC,5.17,4.429999828338623,-14.31335,-20% to -10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,GGMEX,GMEX,0.58,0.5710999965667725,-1.534483,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,MMETD,METD,14.8,14.579999923706055,-1.486487,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,BNC,BNC,5.16,4.429999828338623,-14.14729,-20% to -10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,ODD,ODD,16.5063,16.479999542236328,-0.159336,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,GMEX,GMEX,0.5773,0.5710999965667725,-1.073966,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,METD,METD,14.7995,14.579999923706055,-1.483159,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,YYQ,YQ,3.75,4.570000171661377,21.866671,20% to <30%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,GGLMD,GLMD,3.8,4.630000114440918,21.842108,20% to <30%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,HHDL,HDL,12.49,12.0,-3.923139,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,DPU,DPU,2.0397,2.049999952316284,0.504974,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,ACCL,ACCL,2.9503,3.0999999046325684,5.074057,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,YQ,YQ,3.75,4.570000171661377,21.866671,20% to <30%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,GLMD,GLMD,3.87,4.630000114440918,19.638246,10% to <20%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,METG,METG,16.31,16.84000015258789,3.249541,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,HDL,HDL,12.49,12.0,-3.923139,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,BBMNZ,BMNZ,5.26,5.679999828338623,7.984788,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SSNAG,SNAG,5.27,5.197400093078613,-1.377607,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,PPYXS,PYXS,3.1,3.380000114440918,9.032262,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,BBWOW,BWOW,15.33,14.2568998336792,-7.000001,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,AAMZG,AMZG,14.99,15.039999961853027,0.333555,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,FFEED,FEED,3.91,3.640000104904175,-6.905368,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,NNXAT,NXAT,1.47,1.309999942779541,-10.884358,-20% to -10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,NNUR,NUR,1.89,1.5499999523162842,-17.989421,-20% to -10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,LLITZ,LITZ,6.59,6.320000171661377,-4.097114,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,TTYRA,TYRA,19.1,22.010000228881836,15.235603,10% to <20%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SSOUX,SOUX,10.32,9.998299598693848,-3.117252,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,XXCUR,XCUR,1.37,1.4299999475479126,4.379558,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,MODD,MODD,3.16,2.809999942779541,-11.075951,-20% to -10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,ZJYL,ZJYL,2.144,2.25,4.94403,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SER,SER,2.7,2.569999933242798,-4.814817,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,BMNZ,BMNZ,5.26,5.679999828338623,7.984788,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SNAG,SNAG,5.2,5.197400093078613,-0.049998,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,PYXS,PYXS,3.1,3.380000114440918,9.032262,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,BWOW,BWOW,15.33,14.2568998336792,-7.000001,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,AMZG,AMZG,15.18,15.039999961853027,-0.922266,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,FEED,FEED,3.9121,3.640000104904175,-6.955341,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,NXAT,NXAT,1.55,1.309999942779541,-15.483875,-20% to -10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,NUR,NUR,1.9,1.5499999523162842,-18.421055,-20% to -10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,OCC,OCC,13.37,13.699999809265137,2.468211,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,LITZ,LITZ,6.59,6.320000171661377,-4.097114,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,TYRA,TYRA,19.9,22.010000228881836,10.603016,10% to <20%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SOUX,SOUX,10.32,9.998299598693848,-3.117252,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,XCUR,XCUR,1.37,1.4299999475479126,4.379558,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,BBAOS,BAOS,0.32,0.33559998869895935,4.874996,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,ZZCMD,ZCMD,0.85,0.8809000253677368,3.635297,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,MMRLN,MRLN,3.37,3.140000104904175,-6.824923,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,FFGI,FGI,7.55,7.730000019073486,2.384106,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,BBXBL,BXBL,4.4,4.360000133514404,-0.909088,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,KKPTI,KPTI,1.72,1.690000057220459,-1.744183,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,FFRMM,FRMM,4.93,4.619999885559082,-6.288035,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,AAKAN,AKAN,3.27,3.25,-0.611621,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,PPLCE,PLCE,2.8,2.5399999618530273,-9.285716,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,HHQ,HQ,16.14,16.06999969482422,-0.433707,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,HHWH,HWH,1.8,1.8600000143051147,3.333334,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,DDFSC,DFSC,1.57,1.5099999904632568,-3.821657,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,OONDS,ONDS,7.53,7.289999961853027,-3.187252,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,HHPK,HPK,8.31,8.210000038146973,-1.203369,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,LLENZ,LENZ,5.33,4.909999847412109,-7.879928,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,BBETR,BETR,13.74,13.460000038146973,-2.037845,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SSOUN,SOUN,6.56,6.480000019073486,-1.219512,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,BBTDR,BTDR,12.66,12.329999923706055,-2.606636,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,GGRPN,GRPN,18.98,18.299999237060547,-3.582723,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,PPROK,PROK,1.99,1.850000023841858,-7.035175,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SSVRA,SVRA,5.53,5.414999961853027,-2.079567,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,VVELO,VELO,12.1,10.90999984741211,-9.834712,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,RRXRX,RXRX,3.42,3.2149999141693115,-5.994155,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SSHOE,SHOE,13.39,12.930000305175781,-3.435397,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,PPRME,PRME,3.49,3.4700000286102295,-0.573065,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,LLCID,LCID,4.65,4.269999980926514,-8.172043,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,BBRNX,BRNX,2.32,2.630000114440918,13.362074,10% to <20%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,JJACK,JACK,15.09,14.779999732971191,-2.054342,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,VVIVO,VIVO,4.11,4.150000095367432,0.973238,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,OOFAL,OFAL,0.72,0.6873999834060669,-4.52778,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,XXRX,XRX,3.17,3.140000104904175,-0.946369,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SSPRY,SPRY,5.4,5.230000019073486,-3.148148,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,IIEP,IEP,6.93,6.829999923706055,-1.443003,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SSERV,SERV,4.9,4.65500020980835,-4.999996,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,BBOXL,BOXL,5.87,5.769999980926514,-1.703578,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,WWKHS,WKHS,3.06,3.0799999237060547,0.653592,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,AAI,AI,10.52,10.380000114440918,-1.330797,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,CCAPR,CAPR,9.01,8.640000343322754,-4.106544,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,NNTLA,NTLA,12.8,12.210000038146973,-4.609375,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,INNV,INNV,11.7,11.029999732971191,-5.726498,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,WETH,WETH,1.27,1.1699999570846558,-7.874019,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,TTSLL,TSLL,9.68,9.850000381469727,1.756202,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SSOAR,SOAR,0.21,0.210099995136261,0.047617,0% to <10%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,NOK,NOK,10.8885,10.760000228881836,-1.180142,-10% to 0%
LOTTERY_RAW,2026-09-09T12:01:05.194142+00:00,scheduler,SNXX,SNXX,17.17,17.850000381469727,3.960398,0% to <10%
